,wall_time,step,value,dataset,resolution,model_step,sampler,fad_model,reference_dataset
824,1716265482.3560455,0,0.8490781784057617,mc,"256,256",500,ddpm,clap-laion-audio,musiccaps
825,1716265485.1043909,0,0.9594888091087341,mc,"256,256",500,ddpm,clap-laion-music,musiccaps
826,1716265487.4812958,0,18.289064407348633,mc,"256,256",500,ddpm,vggish,musiccaps
827,1716265498.2180119,0,139.80044555664062,mc,"256,256",500,ddpm,encodec-emb-48k,musiccaps
828,1716265500.585768,0,530.4190673828125,mc,"256,256",500,ddpm,encodec-emb,musiccaps
829,1716265503.980518,0,34.3498420715332,mc,"256,256",500,ddpm,MERT-v1-95M,musiccaps
830,1716265339.1116986,0,0.954177737236023,mc,"256,256",500,ddim,clap-laion-audio,fma_pop
831,1716265410.3290439,0,1.0691862106323242,mc,"256,256",500,ddim,clap-laion-music,fma_pop
832,1716265446.4094574,0,15.852511405944824,mc,"256,256",500,ddim,vggish,fma_pop
833,1716265548.8358634,0,183.01759338378906,mc,"256,256",500,ddim,encodec-emb-48k,fma_pop
834,1716265586.757573,0,692.5557250976562,mc,"256,256",500,ddim,encodec-emb,fma_pop
835,1716265629.9784307,0,39.447418212890625,mc,"256,256",500,ddim,MERT-v1-95M,fma_pop
836,1716265632.7800043,0,0.8963550925254822,mc,"256,256",500,ddim,clap-laion-audio,musiccaps
837,1716265635.5914752,0,0.9902218580245972,mc,"256,256",500,ddim,clap-laion-music,musiccaps
838,1716265638.0631676,0,19.011167526245117,mc,"256,256",500,ddim,vggish,musiccaps
839,1716265649.6596632,0,143.63818359375,mc,"256,256",500,ddim,encodec-emb-48k,musiccaps
840,1716265652.0707834,0,553.072998046875,mc,"256,256",500,ddim,encodec-emb,musiccaps
841,1716265655.2385383,0,33.86529541015625,mc,"256,256",500,ddim,MERT-v1-95M,musiccaps
842,1716264574.1381154,0,0.7000351548194885,mc,"256,256",10000,ddpm,clap-laion-audio,fma_pop
843,1716264609.307291,0,0.7979660630226135,mc,"256,256",10000,ddpm,clap-laion-music,fma_pop
844,1716264631.3076584,0,11.67366886138916,mc,"256,256",10000,ddpm,vggish,fma_pop
845,1716264676.5000322,0,90.6988525390625,mc,"256,256",10000,ddpm,encodec-emb-48k,fma_pop
846,1716264700.7445924,0,359.4268798828125,mc,"256,256",10000,ddpm,encodec-emb,fma_pop
847,1716264727.9215646,0,33.68852615356445,mc,"256,256",10000,ddpm,MERT-v1-95M,fma_pop
848,1716264730.751555,0,0.6513424515724182,mc,"256,256",10000,ddpm,clap-laion-audio,musiccaps
849,1716264733.4774654,0,0.7114708423614502,mc,"256,256",10000,ddpm,clap-laion-music,musiccaps
850,1716264735.76503,0,14.758743286132812,mc,"256,256",10000,ddpm,vggish,musiccaps
851,1716264746.1539297,0,61.60630416870117,mc,"256,256",10000,ddpm,encodec-emb-48k,musiccaps
852,1716264748.4488473,0,249.0224609375,mc,"256,256",10000,ddpm,encodec-emb,musiccaps
853,1716264751.707171,0,28.882726669311523,mc,"256,256",10000,ddpm,MERT-v1-95M,musiccaps
854,1716264589.688695,0,0.7378948926925659,mc,"256,256",10000,ddim,clap-laion-audio,fma_pop
855,1716264648.0949764,0,0.8192808032035828,mc,"256,256",10000,ddim,clap-laion-music,fma_pop
856,1716264673.5388434,0,10.47553539276123,mc,"256,256",10000,ddim,vggish,fma_pop
857,1716264765.0368228,0,99.96156311035156,mc,"256,256",10000,ddim,encodec-emb-48k,fma_pop
858,1716264796.0528474,0,404.2019348144531,mc,"256,256",10000,ddim,encodec-emb,fma_pop
859,1716264835.398613,0,32.3549919128418,mc,"256,256",10000,ddim,MERT-v1-95M,fma_pop
860,1716264838.078804,0,0.7046657204627991,mc,"256,256",10000,ddim,clap-laion-audio,musiccaps
861,1716264840.6902635,0,0.7698218822479248,mc,"256,256",10000,ddim,clap-laion-music,musiccaps
862,1716264842.9764674,0,13.840058326721191,mc,"256,256",10000,ddim,vggish,musiccaps
863,1716264854.3144891,0,69.50337982177734,mc,"256,256",10000,ddim,encodec-emb-48k,musiccaps
864,1716264856.5997179,0,287.46588134765625,mc,"256,256",10000,ddim,encodec-emb,musiccaps
865,1716264859.6826289,0,27.633838653564453,mc,"256,256",10000,ddim,MERT-v1-95M,musiccaps
866,1716264592.5453262,0,0.8383407592773438,mc,"256,256",2500,ddim,clap-laion-audio,fma_pop
867,1716264653.201046,0,0.9014747738838196,mc,"256,256",2500,ddim,clap-laion-music,fma_pop
868,1716264680.330689,0,12.813395500183105,mc,"256,256",2500,ddim,vggish,fma_pop
869,1716264776.948848,0,130.79591369628906,mc,"256,256",2500,ddim,encodec-emb-48k,fma_pop
870,1716264809.4250617,0,540.127197265625,mc,"256,256",2500,ddim,encodec-emb,fma_pop
871,1716264847.6726954,0,34.74502944946289,mc,"256,256",2500,ddim,MERT-v1-95M,fma_pop
872,1716264850.3494852,0,0.7946650385856628,mc,"256,256",2500,ddim,clap-laion-audio,musiccaps
873,1716264852.9701629,0,0.8586495518684387,mc,"256,256",2500,ddim,clap-laion-music,musiccaps
874,1716264855.234157,0,15.950728416442871,mc,"256,256",2500,ddim,vggish,musiccaps
875,1716264866.479108,0,96.34504699707031,mc,"256,256",2500,ddim,encodec-emb-48k,musiccaps
876,1716264868.726099,0,407.909423828125,mc,"256,256",2500,ddim,encodec-emb,musiccaps
877,1716264871.7469056,0,29.76830291748047,mc,"256,256",2500,ddim,MERT-v1-95M,musiccaps
878,1716265310.6649036,0,0.7686980366706848,mc,"256,256",2500,ddpm,clap-laion-audio,fma_pop
879,1716265345.853261,0,0.8683279752731323,mc,"256,256",2500,ddpm,clap-laion-music,fma_pop
880,1716265367.391528,0,13.262846946716309,mc,"256,256",2500,ddpm,vggish,fma_pop
881,1716265412.6042762,0,122.14421081542969,mc,"256,256",2500,ddpm,encodec-emb-48k,fma_pop
882,1716265434.687966,0,494.7663879394531,mc,"256,256",2500,ddpm,encodec-emb,fma_pop
883,1716265460.789873,0,35.52213668823242,mc,"256,256",2500,ddpm,MERT-v1-95M,fma_pop
884,1716265463.6150336,0,0.7098894715309143,mc,"256,256",2500,ddpm,clap-laion-audio,musiccaps
885,1716265466.3764634,0,0.7888110876083374,mc,"256,256",2500,ddpm,clap-laion-music,musiccaps
886,1716265468.7901666,0,16.004253387451172,mc,"256,256",2500,ddpm,vggish,musiccaps
887,1716265479.3395808,0,88.66487121582031,mc,"256,256",2500,ddpm,encodec-emb-48k,musiccaps
888,1716265481.672102,0,367.2884521484375,mc,"256,256",2500,ddpm,encodec-emb,musiccaps
889,1716265484.778567,0,30.43468475341797,mc,"256,256",2500,ddpm,MERT-v1-95M,musiccaps
890,1716268268.6197455,0,1.246465802192688,ssd,"64,64",500,ddpm,clap-laion-audio,spotify_sleep_dataset
891,1716270376.9816015,0,1.246465802192688,ssd,"64,64",500,ddpm,clap-laion-audio,spotify_sleep_dataset
892,1716268308.225396,0,1.0629006624221802,ssd,"64,64",500,ddpm,clap-laion-music,spotify_sleep_dataset
893,1716270385.6272962,0,1.0629006624221802,ssd,"64,64",500,ddpm,clap-laion-music,spotify_sleep_dataset
894,1716268366.1825068,0,29.37331771850586,ssd,"64,64",500,ddpm,encodec-emb-48k,spotify_sleep_dataset
895,1716270416.044823,0,29.37331771850586,ssd,"64,64",500,ddpm,encodec-emb-48k,spotify_sleep_dataset
896,1716270447.4880524,0,145.01966857910156,ssd,"64,64",500,ddpm,encodec-emb,spotify_sleep_dataset
897,1716270484.4390383,0,53.33433532714844,ssd,"64,64",500,ddpm,MERT-v1-95M,spotify_sleep_dataset
898,1716270487.5149124,0,1.2164949178695679,ssd,"64,64",500,ddpm,clap-laion-audio,fma_pop
899,1716270490.573069,0,1.1934919357299805,ssd,"64,64",500,ddpm,clap-laion-music,fma_pop
900,1716270512.6694481,0,128.94749450683594,ssd,"64,64",500,ddpm,encodec-emb-48k,fma_pop
901,1716270515.3122892,0,429.7059020996094,ssd,"64,64",500,ddpm,encodec-emb,fma_pop
902,1716270518.6752632,0,51.09230041503906,ssd,"64,64",500,ddpm,MERT-v1-95M,fma_pop
903,1716270521.5726779,0,1.1744943857192993,ssd,"64,64",500,ddpm,clap-laion-audio,musiccaps
904,1716270524.4655213,0,1.147763729095459,ssd,"64,64",500,ddpm,clap-laion-music,musiccaps
905,1716270546.0324106,0,94.89339447021484,ssd,"64,64",500,ddpm,encodec-emb-48k,musiccaps
906,1716270548.5827494,0,318.761962890625,ssd,"64,64",500,ddpm,encodec-emb,musiccaps
907,1716270551.8664348,0,46.68971252441406,ssd,"64,64",500,ddpm,MERT-v1-95M,musiccaps
908,1716268308.1786158,0,1.2546913623809814,ssd,"64,64",500,ddim,clap-laion-audio,spotify_sleep_dataset
909,1716271163.515882,0,1.2546913623809814,ssd,"64,64",500,ddim,clap-laion-audio,spotify_sleep_dataset
910,1716268372.9137027,0,1.0813955068588257,ssd,"64,64",500,ddim,clap-laion-music,spotify_sleep_dataset
911,1716271167.6104786,0,1.0813955068588257,ssd,"64,64",500,ddim,clap-laion-music,spotify_sleep_dataset
912,1716271222.4831352,0,29.753620147705078,ssd,"64,64",500,ddim,encodec-emb-48k,spotify_sleep_dataset
913,1716268265.7547104,0,1.039331316947937,ssd,"64,64",5000,ddpm,clap-laion-audio,spotify_sleep_dataset
914,1716271163.5292444,0,1.039331316947937,ssd,"64,64",5000,ddpm,clap-laion-audio,spotify_sleep_dataset
915,1716268305.1569517,0,0.9129334092140198,ssd,"64,64",5000,ddpm,clap-laion-music,spotify_sleep_dataset
916,1716271167.9388359,0,0.9129334092140198,ssd,"64,64",5000,ddpm,clap-laion-music,spotify_sleep_dataset
917,1716268361.3615375,0,29.6679744720459,ssd,"64,64",5000,ddpm,encodec-emb-48k,spotify_sleep_dataset
918,1716271191.3119345,0,29.6679744720459,ssd,"64,64",5000,ddpm,encodec-emb-48k,spotify_sleep_dataset
919,1716271197.340027,0,145.39747619628906,ssd,"64,64",5000,ddpm,encodec-emb,spotify_sleep_dataset
920,1716267514.715766,0,1.0959906578063965,ssd,"64,64",5000,ddim,clap-laion-audio,spotify_sleep_dataset
921,1716267567.2147315,0,0.9669788479804993,ssd,"64,64",5000,ddim,clap-laion-music,spotify_sleep_dataset
922,1716267641.7032897,0,31.447660446166992,ssd,"64,64",5000,ddim,encodec-emb-48k,spotify_sleep_dataset
923,1716267676.2465138,0,154.54818725585938,ssd,"64,64",5000,ddim,encodec-emb,spotify_sleep_dataset
924,1716267724.9060915,0,52.872283935546875,ssd,"64,64",5000,ddim,MERT-v1-95M,spotify_sleep_dataset
925,1716267727.8077698,0,1.0670074224472046,ssd,"64,64",5000,ddim,clap-laion-audio,fma_pop
926,1716267730.653994,0,1.0560957193374634,ssd,"64,64",5000,ddim,clap-laion-music,fma_pop
927,1716267753.6601174,0,132.97622680664062,ssd,"64,64",5000,ddim,encodec-emb-48k,fma_pop
928,1716267756.2483106,0,446.6241455078125,ssd,"64,64",5000,ddim,encodec-emb,fma_pop
929,1716267759.6622791,0,51.512813568115234,ssd,"64,64",5000,ddim,MERT-v1-95M,fma_pop
930,1716267762.4439683,0,1.0378574132919312,ssd,"64,64",5000,ddim,clap-laion-audio,musiccaps
931,1716267765.1992822,0,1.0588200092315674,ssd,"64,64",5000,ddim,clap-laion-music,musiccaps
932,1716267787.1795666,0,98.52413940429688,ssd,"64,64",5000,ddim,encodec-emb-48k,musiccaps
933,1716267789.4855728,0,332.9252014160156,ssd,"64,64",5000,ddim,encodec-emb,musiccaps
934,1716267792.633313,0,47.55221176147461,ssd,"64,64",5000,ddim,MERT-v1-95M,musiccaps
935,1716267528.6543014,0,0.973202109336853,ssd,"64,64",20000,ddpm,clap-laion-audio,spotify_sleep_dataset
936,1716267586.9151018,0,0.8484829664230347,ssd,"64,64",20000,ddpm,clap-laion-music,spotify_sleep_dataset
937,1716267671.4623864,0,45.15484619140625,ssd,"64,64",20000,ddpm,encodec-emb-48k,spotify_sleep_dataset
938,1716267716.9869974,0,180.71324157714844,ssd,"64,64",20000,ddpm,encodec-emb,spotify_sleep_dataset
939,1716267773.5350382,0,52.99443054199219,ssd,"64,64",20000,ddpm,MERT-v1-95M,spotify_sleep_dataset
940,1716267776.5901003,0,0.9819947481155396,ssd,"64,64",20000,ddpm,clap-laion-audio,fma_pop
941,1716267779.7170453,0,1.0172531604766846,ssd,"64,64",20000,ddpm,clap-laion-music,fma_pop
942,1716267804.2453444,0,162.9702911376953,ssd,"64,64",20000,ddpm,encodec-emb-48k,fma_pop
943,1716267806.8795927,0,506.4857177734375,ssd,"64,64",20000,ddpm,encodec-emb,fma_pop
944,1716267810.309276,0,51.63545227050781,ssd,"64,64",20000,ddpm,MERT-v1-95M,fma_pop
945,1716267813.1500287,0,0.9541887640953064,ssd,"64,64",20000,ddpm,clap-laion-audio,musiccaps
946,1716267816.057395,0,1.0322188138961792,ssd,"64,64",20000,ddpm,clap-laion-music,musiccaps
947,1716267840.6167843,0,125.60537719726562,ssd,"64,64",20000,ddpm,encodec-emb-48k,musiccaps
948,1716267843.1581306,0,393.0496826171875,ssd,"64,64",20000,ddpm,encodec-emb,musiccaps
949,1716267846.364744,0,47.387447357177734,ssd,"64,64",20000,ddpm,MERT-v1-95M,musiccaps
950,1716267528.064719,0,1.0416231155395508,ssd,"64,64",20000,ddim,clap-laion-audio,spotify_sleep_dataset
951,1716267585.5934193,0,0.9127255082130432,ssd,"64,64",20000,ddim,clap-laion-music,spotify_sleep_dataset
952,1716267671.3178616,0,46.690006256103516,ssd,"64,64",20000,ddim,encodec-emb-48k,spotify_sleep_dataset
953,1716267715.9203377,0,189.2994842529297,ssd,"64,64",20000,ddim,encodec-emb,spotify_sleep_dataset
954,1716267771.1677334,0,53.45481872558594,ssd,"64,64",20000,ddim,MERT-v1-95M,spotify_sleep_dataset
955,1716267774.1678567,0,1.0444631576538086,ssd,"64,64",20000,ddim,clap-laion-audio,fma_pop
956,1716267777.1749508,0,1.0516518354415894,ssd,"64,64",20000,ddim,clap-laion-music,fma_pop
957,1716267801.975198,0,165.79550170898438,ssd,"64,64",20000,ddim,encodec-emb-48k,fma_pop
958,1716267804.5454392,0,520.4976196289062,ssd,"64,64",20000,ddim,encodec-emb,fma_pop
959,1716267807.991823,0,52.61896896362305,ssd,"64,64",20000,ddim,MERT-v1-95M,fma_pop
960,1716267810.8429353,0,1.0184115171432495,ssd,"64,64",20000,ddim,clap-laion-audio,musiccaps
961,1716267813.6440227,0,1.0731334686279297,ssd,"64,64",20000,ddim,clap-laion-music,musiccaps
962,1716267838.377686,0,128.15426635742188,ssd,"64,64",20000,ddim,encodec-emb-48k,musiccaps
963,1716267840.9321406,0,405.3965759277344,ssd,"64,64",20000,ddim,encodec-emb,musiccaps
964,1716267844.2228053,0,48.51283264160156,ssd,"64,64",20000,ddim,MERT-v1-95M,musiccaps
965,1716267516.0219111,0,0.9496588706970215,ssd,"64,64",40000,ddpm,clap-laion-audio,spotify_sleep_dataset
966,1716267567.154915,0,0.8376287221908569,ssd,"64,64",40000,ddpm,clap-laion-music,spotify_sleep_dataset
967,1716267641.5601978,0,48.0794563293457,ssd,"64,64",40000,ddpm,encodec-emb-48k,spotify_sleep_dataset
968,1716267675.8478606,0,189.23635864257812,ssd,"64,64",40000,ddpm,encodec-emb,spotify_sleep_dataset
969,1716267724.4270234,0,53.08641815185547,ssd,"64,64",40000,ddpm,MERT-v1-95M,spotify_sleep_dataset
970,1716267727.3274302,0,0.9664255976676941,ssd,"64,64",40000,ddpm,clap-laion-audio,fma_pop
971,1716267730.2164416,0,1.0137207508087158,ssd,"64,64",40000,ddpm,clap-laion-music,fma_pop
972,1716267753.5121093,0,168.3959197998047,ssd,"64,64",40000,ddpm,encodec-emb-48k,fma_pop
973,1716267756.0911813,0,522.50732421875,ssd,"64,64",40000,ddpm,encodec-emb,fma_pop
974,1716267759.7243989,0,51.81114959716797,ssd,"64,64",40000,ddpm,MERT-v1-95M,fma_pop
975,1716267762.588042,0,0.9400225877761841,ssd,"64,64",40000,ddpm,clap-laion-audio,musiccaps
976,1716267765.3878078,0,1.0308947563171387,ssd,"64,64",40000,ddpm,clap-laion-music,musiccaps
977,1716267788.1172903,0,130.5143585205078,ssd,"64,64",40000,ddpm,encodec-emb-48k,musiccaps
978,1716267790.49671,0,408.2763366699219,ssd,"64,64",40000,ddpm,encodec-emb,musiccaps
979,1716267793.7161582,0,47.47027587890625,ssd,"64,64",40000,ddpm,MERT-v1-95M,musiccaps
980,1716267525.895689,0,1.0179181098937988,ssd,"64,64",40000,ddim,clap-laion-audio,spotify_sleep_dataset
981,1716267584.2219977,0,0.8955639004707336,ssd,"64,64",40000,ddim,clap-laion-music,spotify_sleep_dataset
982,1716267671.5393724,0,49.42609405517578,ssd,"64,64",40000,ddim,encodec-emb-48k,spotify_sleep_dataset
983,1716267715.6179178,0,198.36251831054688,ssd,"64,64",40000,ddim,encodec-emb,spotify_sleep_dataset
984,1716267770.8295403,0,53.47834777832031,ssd,"64,64",40000,ddim,MERT-v1-95M,spotify_sleep_dataset
985,1716267773.6755915,0,1.0293253660202026,ssd,"64,64",40000,ddim,clap-laion-audio,fma_pop
986,1716267776.4997463,0,1.0425629615783691,ssd,"64,64",40000,ddim,clap-laion-music,fma_pop
987,1716267800.571131,0,171.0209503173828,ssd,"64,64",40000,ddim,encodec-emb-48k,fma_pop
988,1716267803.0050793,0,537.4163208007812,ssd,"64,64",40000,ddim,encodec-emb,fma_pop
989,1716267806.2683675,0,52.7119255065918,ssd,"64,64",40000,ddim,MERT-v1-95M,fma_pop
990,1716267809.0159588,0,1.0053696632385254,ssd,"64,64",40000,ddim,clap-laion-audio,musiccaps
991,1716267811.8233259,0,1.067980408668518,ssd,"64,64",40000,ddim,clap-laion-music,musiccaps
992,1716267835.6139278,0,132.9014892578125,ssd,"64,64",40000,ddim,encodec-emb-48k,musiccaps
993,1716267838.1504412,0,421.56744384765625,ssd,"64,64",40000,ddim,encodec-emb,musiccaps
994,1716267841.2905707,0,48.50075149536133,ssd,"64,64",40000,ddim,MERT-v1-95M,musiccaps
995,1716267528.8427799,0,1.1787928342819214,ssd,"64,64",1000,ddim,clap-laion-audio,spotify_sleep_dataset
996,1716267589.7924645,0,1.016478419303894,ssd,"64,64",1000,ddim,clap-laion-music,spotify_sleep_dataset
997,1716267684.86906,0,26.315601348876953,ssd,"64,64",1000,ddim,encodec-emb-48k,spotify_sleep_dataset
998,1716267738.5953996,0,142.004638671875,ssd,"64,64",1000,ddim,encodec-emb,spotify_sleep_dataset
999,1716267799.106817,0,53.524906158447266,ssd,"64,64",1000,ddim,MERT-v1-95M,spotify_sleep_dataset
1000,1716267802.1650805,0,1.142274260520935,ssd,"64,64",1000,ddim,clap-laion-audio,fma_pop
1001,1716267805.0471718,0,1.1289724111557007,ssd,"64,64",1000,ddim,clap-laion-music,fma_pop
1002,1716267831.1548152,0,119.85321044921875,ssd,"64,64",1000,ddim,encodec-emb-48k,fma_pop
1003,1716267833.642241,0,419.6667785644531,ssd,"64,64",1000,ddim,encodec-emb,fma_pop
1004,1716267836.9415667,0,52.03730773925781,ssd,"64,64",1000,ddim,MERT-v1-95M,fma_pop
1005,1716267839.7142334,0,1.097332239151001,ssd,"64,64",1000,ddim,clap-laion-audio,musiccaps
1006,1716267842.4778209,0,1.111448884010315,ssd,"64,64",1000,ddim,clap-laion-music,musiccaps
1007,1716267867.3732803,0,86.78887176513672,ssd,"64,64",1000,ddim,encodec-emb-48k,musiccaps
1008,1716267869.7234879,0,307.5120544433594,ssd,"64,64",1000,ddim,encodec-emb,musiccaps
1009,1716267873.0976615,0,47.85055160522461,ssd,"64,64",1000,ddim,MERT-v1-95M,musiccaps
1010,1716267528.094906,0,1.1548515558242798,ssd,"64,64",1000,ddpm,clap-laion-audio,spotify_sleep_dataset
1011,1716267588.6597924,0,0.9848349690437317,ssd,"64,64",1000,ddpm,clap-laion-music,spotify_sleep_dataset
1012,1716267685.0029597,0,25.3787784576416,ssd,"64,64",1000,ddpm,encodec-emb-48k,spotify_sleep_dataset
1013,1716267739.7407672,0,134.25509643554688,ssd,"64,64",1000,ddpm,encodec-emb,spotify_sleep_dataset
1014,1716267799.9301093,0,53.223506927490234,ssd,"64,64",1000,ddpm,MERT-v1-95M,spotify_sleep_dataset
1015,1716267802.7835186,0,1.1215144395828247,ssd,"64,64",1000,ddpm,clap-laion-audio,fma_pop
1016,1716267805.671697,0,1.119549036026001,ssd,"64,64",1000,ddpm,clap-laion-music,fma_pop
1017,1716267831.40374,0,117.55533599853516,ssd,"64,64",1000,ddpm,encodec-emb-48k,fma_pop
1018,1716267833.9147074,0,407.17279052734375,ssd,"64,64",1000,ddpm,encodec-emb,fma_pop
1019,1716267837.206238,0,51.42162322998047,ssd,"64,64",1000,ddpm,MERT-v1-95M,fma_pop
1020,1716267839.9471533,0,1.0777266025543213,ssd,"64,64",1000,ddpm,clap-laion-audio,musiccaps
1021,1716267842.6689343,0,1.096828818321228,ssd,"64,64",1000,ddpm,clap-laion-music,musiccaps
1022,1716267867.8692808,0,84.75173950195312,ssd,"64,64",1000,ddpm,encodec-emb-48k,musiccaps
1023,1716267870.1953163,0,297.0709533691406,ssd,"64,64",1000,ddpm,encodec-emb,musiccaps
1024,1716267873.455563,0,47.031333923339844,ssd,"64,64",1000,ddpm,MERT-v1-95M,musiccaps
1025,1716267526.0063086,0,1.1281177997589111,ssd,"64,64",2500,ddim,clap-laion-audio,spotify_sleep_dataset
1026,1716267583.9466205,0,0.9919243454933167,ssd,"64,64",2500,ddim,clap-laion-music,spotify_sleep_dataset
1027,1716267671.6276145,0,27.331905364990234,ssd,"64,64",2500,ddim,encodec-emb-48k,spotify_sleep_dataset
1028,1716267715.7156906,0,142.13674926757812,ssd,"64,64",2500,ddim,encodec-emb,spotify_sleep_dataset
1029,1716267770.7088454,0,52.962562561035156,ssd,"64,64",2500,ddim,MERT-v1-95M,spotify_sleep_dataset
1030,1716267773.487545,0,1.0938684940338135,ssd,"64,64",2500,ddim,clap-laion-audio,fma_pop
1031,1716267776.2631595,0,1.0797719955444336,ssd,"64,64",2500,ddim,clap-laion-music,fma_pop
1032,1716267799.807877,0,120.87112426757812,ssd,"64,64",2500,ddim,encodec-emb-48k,fma_pop
1033,1716267802.1845062,0,415.796875,ssd,"64,64",2500,ddim,encodec-emb,fma_pop
1034,1716267805.5439646,0,51.499542236328125,ssd,"64,64",2500,ddim,MERT-v1-95M,fma_pop
1035,1716267808.2119024,0,1.0587902069091797,ssd,"64,64",2500,ddim,clap-laion-audio,musiccaps
1036,1716267810.9503486,0,1.0771092176437378,ssd,"64,64",2500,ddim,clap-laion-music,musiccaps
1037,1716267832.9649606,0,87.74740600585938,ssd,"64,64",2500,ddim,encodec-emb-48k,musiccaps
1038,1716267835.295612,0,304.2633972167969,ssd,"64,64",2500,ddim,encodec-emb,musiccaps
1039,1716267838.4738324,0,47.58620834350586,ssd,"64,64",2500,ddim,MERT-v1-95M,musiccaps
1040,1716267527.3216245,0,1.0809588432312012,ssd,"64,64",2500,ddpm,clap-laion-audio,spotify_sleep_dataset
1041,1716267585.1655395,0,0.9348269701004028,ssd,"64,64",2500,ddpm,clap-laion-music,spotify_sleep_dataset
1042,1716267671.659282,0,25.663818359375,ssd,"64,64",2500,ddpm,encodec-emb-48k,spotify_sleep_dataset
1043,1716267716.6455145,0,133.38758850097656,ssd,"64,64",2500,ddpm,encodec-emb,spotify_sleep_dataset
1044,1716267772.751435,0,52.31977844238281,ssd,"64,64",2500,ddpm,MERT-v1-95M,spotify_sleep_dataset
1045,1716267775.59654,0,1.0463026762008667,ssd,"64,64",2500,ddpm,clap-laion-audio,fma_pop
1046,1716267778.5631616,0,1.0458632707595825,ssd,"64,64",2500,ddpm,clap-laion-music,fma_pop
1047,1716267802.5999804,0,117.0816650390625,ssd,"64,64",2500,ddpm,encodec-emb-48k,fma_pop
1048,1716267805.0131369,0,401.7224426269531,ssd,"64,64",2500,ddpm,encodec-emb,fma_pop
1049,1716267808.2696743,0,50.49225616455078,ssd,"64,64",2500,ddpm,MERT-v1-95M,fma_pop
1050,1716267811.0054083,0,1.009230375289917,ssd,"64,64",2500,ddpm,clap-laion-audio,musiccaps
1051,1716267813.7476056,0,1.0376538038253784,ssd,"64,64",2500,ddpm,clap-laion-music,musiccaps
1052,1716267837.1760943,0,84.38371276855469,ssd,"64,64",2500,ddpm,encodec-emb-48k,musiccaps
1053,1716267839.4760308,0,292.2627868652344,ssd,"64,64",2500,ddpm,encodec-emb,musiccaps
1054,1716267842.8259368,0,46.3806266784668,ssd,"64,64",2500,ddpm,MERT-v1-95M,musiccaps
1055,1716267549.2567203,0,1.0721075534820557,ssd,"64,64",10000,ddim,clap-laion-audio,spotify_sleep_dataset
1056,1716267613.0173328,0,0.9357159733772278,ssd,"64,64",10000,ddim,clap-laion-music,spotify_sleep_dataset
1057,1716267682.8915837,0,42.849021911621094,ssd,"64,64",10000,ddim,encodec-emb-48k,spotify_sleep_dataset
1058,1716267711.725059,0,185.0094451904297,ssd,"64,64",10000,ddim,encodec-emb,spotify_sleep_dataset
1059,1716267753.5603936,0,53.263423919677734,ssd,"64,64",10000,ddim,MERT-v1-95M,spotify_sleep_dataset
1060,1716267757.9123101,0,1.06098473072052,ssd,"64,64",10000,ddim,clap-laion-audio,fma_pop
1061,1716267762.1950493,0,1.0614715814590454,ssd,"64,64",10000,ddim,clap-laion-music,fma_pop
1062,1716267788.0922306,0,158.44398498535156,ssd,"64,64",10000,ddim,encodec-emb-48k,fma_pop
1063,1716267792.4807599,0,510.89263916015625,ssd,"64,64",10000,ddim,encodec-emb,fma_pop
1064,1716267797.3205695,0,52.24538803100586,ssd,"64,64",10000,ddim,MERT-v1-95M,fma_pop
1065,1716267801.306986,0,1.0320909023284912,ssd,"64,64",10000,ddim,clap-laion-audio,musiccaps
1066,1716267805.284893,0,1.0760821104049683,ssd,"64,64",10000,ddim,clap-laion-music,musiccaps
1067,1716267828.4670644,0,121.4923095703125,ssd,"64,64",10000,ddim,encodec-emb-48k,musiccaps
1068,1716267831.7961524,0,394.6873474121094,ssd,"64,64",10000,ddim,encodec-emb,musiccaps
1069,1716267836.3050594,0,48.2181282043457,ssd,"64,64",10000,ddim,MERT-v1-95M,musiccaps
1070,1716267528.0372534,0,1.005821704864502,ssd,"64,64",10000,ddpm,clap-laion-audio,spotify_sleep_dataset
1071,1716267588.0043845,0,0.8726900815963745,ssd,"64,64",10000,ddpm,clap-laion-music,spotify_sleep_dataset
1072,1716267684.8118262,0,41.034996032714844,ssd,"64,64",10000,ddpm,encodec-emb-48k,spotify_sleep_dataset
1073,1716267738.7498045,0,175.6597442626953,ssd,"64,64",10000,ddpm,encodec-emb,spotify_sleep_dataset
1074,1716267799.1637802,0,53.01383590698242,ssd,"64,64",10000,ddpm,MERT-v1-95M,spotify_sleep_dataset
1075,1716267802.071919,0,1.0007165670394897,ssd,"64,64",10000,ddpm,clap-laion-audio,fma_pop
1076,1716267804.9349158,0,1.0235316753387451,ssd,"64,64",10000,ddpm,clap-laion-music,fma_pop
1077,1716267831.0293794,0,155.11898803710938,ssd,"64,64",10000,ddpm,encodec-emb-48k,fma_pop
1078,1716267833.5591874,0,495.8826599121094,ssd,"64,64",10000,ddpm,encodec-emb,fma_pop
1079,1716267836.8289802,0,51.49827575683594,ssd,"64,64",10000,ddpm,MERT-v1-95M,fma_pop
1080,1716267839.632289,0,0.9708079099655151,ssd,"64,64",10000,ddpm,clap-laion-audio,musiccaps
1081,1716267842.3654761,0,1.0306864976882935,ssd,"64,64",10000,ddpm,clap-laion-music,musiccaps
1082,1716267866.5420265,0,118.5118408203125,ssd,"64,64",10000,ddpm,encodec-emb-48k,musiccaps
